시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
인천광역시,서구,한식_일반,삼부자순대,032-573-4242,인천광역시서구건지로249번길 17,순댓국,8000,갈비탕,8000,설렁탕,8000
인천광역시,서구,한식_일반,라델리김밥,032-584-5225,인천광역시서구가정로 384,김치주먹밥,2000,라면,3500,떡라면,4000
인천광역시,서구,한식_면류,참진미바지락칼국수,032-569-3601,인천광역시서구승학로422번길 29,칼국수,6000,쫄면,5000,_,0
인천광역시,서구,한식_일반,풍년왕막걸리,032-582-8158,인천광역시서구신석로 83,파전,7000,두부김치,8000,보쌈,20000
인천광역시,서구,한식_일반,궁전식당,032-575-1149,인천광역시서구석남로 66-1,된장찌개,7000,설렁탕,8000,부대찌개,7000
인천광역시,서구,한식_일반,삼원부대찌개,032-561-9409,인천광역시서구대평로7번길 4,소고기부대찌개,8000,낙지부대찌개,9000,제육볶음,8000
인천광역시,서구,한식_일반,풍년막걸리,032-574-2560,인천광역시서구가정로 122,계란탕,4000,해물전,7000,번데기,4000
인천광역시,부평구,한식_면류,명가설렁탕,032-330-8277,"인천광역시부평구주부토로66번길 14, 1층",떡만두국,8000,명가설렁탕,8000,육개장,8000
인천광역시,동구,한식_일반,청래옥,032-766-1919,인천광역시동구동산로81,삼겹살,12000,부대찌개,7000,우거지해장국,7000
인천광역시,동구,한식_일반,옛날팥죽콩죽전문,032-765-7378,인천광역시동구화도진로63,팥칼국수,8000,팥죽,8000,잔치국수,5000
인천광역시,동구,한식_일반,벽란식당,032-766-7022,인천광역시동구화도진로102-4,벤뎅이덮밥,9000,한치덮밥,10000,_,0
인천광역시,동구,중식,문성각,032-777-0400,인천광역시동구송미로 35,자장면,4000,짬뽕,4500,우동,4500
인천광역시,동구,한식_일반,화도진순대국,032-777-1289,인천광역시동구화도진로 101,순대국,8000,설렁탕,8000,메밀막국수,8000
인천광역시,동구,한식_일반,아구군갈비양,032-766-5002,인천광역시동구샛골로 117-1,백반,6000,부대찌개,8000,동태탕,8000
인천광역시,동구,한식_일반,석정,032-762-8219,인천광역시동구화도로 56,백반,6000,_,0,_,0
인천광역시,동구,한식_일반,신대청마루,032-589-2355,"인천광역시동구방축로 105, 산업용품유통센타 편익 C동 지하 21호",김치찌개,6000,동태찌개,8000,_,0
인천광역시,동구,한식_일반,고려식당 한식,032-773-7045,인천광역시동구운교로12,된장찌개,7000,육개장,7000,순두부,7000
인천광역시,남동구,한식_일반,남도추어탕,032-473-0022,인천광역시남동구구월로266번길 10,추어탕,8000,_,0,_,0
인천광역시,남동구,한식_일반,착한식당,032-422-0011,인천광역시남동구남동대로 924,간장게장정식,9900,청국장,8000,_,0
인천광역시,남동구,한식_육류,화미소금구이,032-473-0600,인천광역시남동구용천로97번길 3,고추장불고기,8000,김치찌개,7000,_,0
인천광역시,남동구,중식,명인짜장,032-434-6256,인천광역시남동구석정로 540-6,짜장면,4000,우동,5000,_,0
인천광역시,남동구,한식_일반,김밥마을,032-464-6777,인천광역시남동구장승남로 44,원조김밥,2500,참치김밥,3000,_,0
인천광역시,남동구,중식,중국성,032-426-7979,인천광역시남동구남동대로 747번길 51,짜장면,4500,짬뽕,5500,_,0
인천광역시,남동구,중식,소망각,032-433-8552,인천광역시남동구문화서로4번길 25-8,짜장면,3500,짬뽕,5000,_,0
인천광역시,남동구,한식_일반,행복식당,032-441-2705,인천광역시남동구성말로53번길 27-1,백반,7000,김치찌개,7000,_,0
인천광역시,남동구,한식_일반,아랫목김밥,032-432-1233,인천광역시남동구용천로 170,김밥,1500,라면,3500,_,0
인천광역시,남동구,한식_육류,보리네생고깃간,032-466-6992,인천광역시남동구하촌로 31,보리네정식,8000,버섯생불고기,8000,_,0
인천광역시,계양구,한식_일반,남해횟집,032-542-8965,"인천광역시계양구주부토로 571, 101호",우럭회+탕,45000,광어회+탕,45000,_,0
인천광역시,계양구,한식_일반,굴천국,032-546-9295,인천광역시계양구임학동로 55-1,굴국밥,8000,굴얼큰칼국수,8000,_,0
인천광역시,계양구,한식_일반,남원추어탕,032-553-1339,"인천광역시계양구주부토로 395, 1층",추어탕,8000,_,0,_,0
인천광역시,계양구,한식_면류,밀밭길,032-555-4204,인천광역시계양구용마루1길 11,밀면,7000,비빔밀면,7000,만두,4000
인천광역시,계양구,한식_일반,단골분식,032-549-9043,인천광역시계양구안산로 50,김밥,2500,떡볶이,2500,주먹밥,2500
인천광역시,계양구,한식_일반,으뜸맛집,032-543-1888,인천광역시계양구까치말로 6번길 10,가정식 백반,6000,_,0,_,0
인천광역시,계양구,중식,손가네짬뽕,032-555-8688,인천광역시계양구계양대로 194번길 8,짬뽕,6000,자장면,5000,굴짬뽕,8000
인천광역시,계양구,중식,탕짜,032-547-8688,인천광역시계양구안남로 554번길 8,자장면,3000,짬뽕,4000,탕수육,6000
인천광역시,계양구,한식_일반,에버그린,032-554-1236,"인천광역시계양구주부토로 477, 1층",김치볶음밥,6500,돈가스,7000,칼국수,6500
인천광역시,계양구,한식_일반,가빈,032-554-3600,"인천광역시계양구계양산로 64, 1층 102",돈까스,9000,치즈돈까스,10000,매콤돈까스,9500
인천광역시,강화군,중식,수정반점,032-932-5891,인천광역시강화군내가면 강화서로 217,자장면,4000,_,0,_,0
인천광역시,강화군,한식_일반,남창식당,032-934-2380,인천광역시강화군강화읍 남문안길 3,돼비지백반,7000,_,0,_,0
인천광역시,강화군,한식_일반,뚱가네,032-933-9296,인천광역시강화군강화읍 강화대로393번길 10,생삼겹살,15000,_,0,_,0
인천광역시,연수구,한식_일반,김밥나라,032-831-1213,인천광역시연수구독배로 40번길 11,비빔밥,6000,_,0,_,0
인천광역시,연수구,한식_일반,가나안반점,032-832-0732,인천광역시연수구비류대로 156번길 5,자장면,4000,_,0,_,0
인천광역시,연수구,한식_일반,소랑돼지랑무한리필,032-817-8592,인천광역시연수구함박로24,돼지갈비(300g),12000,_,0,_,0
인천광역시,연수구,한식_일반,구이촌,032-819-9595,인천광역시연수구학나래로 14번길 16-1,우차돌박이(130g),10000,_,0,_,0
울산광역시,남구,중식,중화루,052-224-0392,울산광역시남구삼호로11번길 32,자장면,6000,짬뽕,7000,우동,7000
울산광역시,남구,한식_육류,제주숯불갈비,052-266-9297,울산광역시남구수암로 177-6,삼겹살,10000,돼지갈비,10000,흑돼지오겹,11000
울산광역시,남구,한식_일반,서울식당,052-271-5103,울산광역시남구중앙로258번길 7,"된장,순두부찌개",7000,부대찌개,8000,추어탕,8000
세종특별자치시,,한식_육류,부부정육식당,044-277-4141,세종특별자치시부강면 부촌길 26,한우사골우족보양탕,13000,냉면,8000,_,0
세종특별자치시,,한식_일반,미향아구찜,044-866-3173,세종특별자치시조치원읍 문화4길 1,아구찜(中),35000,아구탕(中),35000,알탕,10000
세종특별자치시,,한식_일반,만남치킨호프,044-554-8523,세종특별자치시소정면 소정구길 172,후라이드치킨,16000,양념치킨,17000,_,0
세종특별자치시,,한식_일반,오색식당,044-864-5280,세종특별자치시금남면 대평시장1길 16,생삼겹살(200g),13000,김치찌개,8000,된장찌개,8000
세종특별자치시,,한식_육류,명품한우타운,044-866-6660,세종특별자치시금남면 금남구즉로 110-3,소고기곰탕,6000,국밥,6000,육회비빔밥,8000
세종특별자치시,,한식_일반,뜸복골우렁쌈밥,044-865-6213,세종특별자치시연서면 대첩로 200,우렁쌈밥(돌솥밥),10000,된장찌개,8000,_,0
세종특별자치시,,한식_일반,천지연가든,044-864-0083,세종특별자치시연서면 월하천로 3,동태찌개,8000,된장찌개,8000,김치찌개,8000
세종특별자치시,,한식_일반,한아름식당,044-868-5005,세종특별자치시연동면 태산로 60 청정상가 102,된장찌개,8000,갈비탕,9000,_,0
세종특별자치시,,한식_육류,복조갈비,044-862-3890,세종특별자치시조치원읍 새내12길 51,육개장,8000,갈비탕,9000,_,0
세종특별자치시,,한식_일반,대신식당,044-867-7127,세종특별자치시연서면 당산로 349,삼겹살(200g),13000,청국장,7000,동태찌개,8000
서울특별시,성북구,한식_일반,최진사댁두부마을,02-926-7281,서울특별시성북구인촌로1길 89,돼지불백,8000,동태찌개,8000,두부찌개,8000
서울특별시,중랑구,한식_면류,분식나라,02-2209-2833,서울특별시중랑구동일로140길 25,라면,3000,김치찌개,7000,된장찌개,7000
서울특별시,중랑구,한식_일반,할매김밥,02-979-6227,서울특별시중랑구동일로163길17,김치찌개,5000,된장찌개,5000,김밥,2500
서울특별시,중랑구,중식,화성각,02-432-8301,서울특별시중랑구면목로48길37,자장면,4000,짬뽕,5000,_,0
서울특별시,중랑구,한식_면류,정가네홍두깨손칼국수,02-491-8457,서울특별시중랑구망우로62길 61,칼국수,4000,냉면,4500,_,0
서울특별시,중랑구,중식,동해루,02-433-1786,서울특별시중랑구면목천로23길 44,자장면,4000,짬뽕,5000,_,0
서울특별시,중랑구,한식_일반,박리김밥,02-949-7101,서울특별시중랑구공릉로2길 22,김밥,2000,된장찌개,6000,돈까스,6500
서울특별시,중랑구,중식,동춘원,02-434-9454,"서울특별시중랑구망우로66길 57, 1층",자장면,6000,짬뽕,7000,_,0
서울특별시,중랑구,한식_일반,와우돈까스,02-2209-3607,"서울특별시중랑구공릉로12가길 6, 1층",돈가스,6000,냉면,6000,칼국수,6000
서울특별시,종로구,한식_찌개류,먹고갈래지고갈래,02-3673-1239,서울특별시종로구수표로 117,삼계탕,12000,산채비빔밥,6000,_,0
서울특별시,종로구,한식_육류,수원성갈비,02-745-3576,서울특별시종로구창신3길 9,돼지갈비(250g),10000,_,0,_,0
서울특별시,종로구,한식_일반,콩나물국밥,02-738-8223,서울특별시종로구자하문로 3,콩나물국밥,5000,순두부찌개,5000,_,0
서울특별시,종로구,한식_일반,삼삼 뚝배기,02-765-4683,서울특별시종로구동숭길 51,된장찌개,5000,김치찌개,5000,_,0
서울특별시,종로구,양식,돈까스보라,02-741-3455,서울특별시종로구대학로5길 5,수제 돈까스,4000,비빔밥,4000,_,0
서울특별시,종로구,기타양식,약속다방,02-764-1100,서울특별시종로구종로 302 (창신동),원두커피,2000,녹차,2000,_,0
서울특별시,종로구,기타양식,왕관커피숍,02-2666-8365,서울특별시종로구종로 222,커피,2000,국산차,2000,_,0
서울특별시,은평구,한식_일반,은혜분식,02-359-0262,서울특별시은평구역말로9길 41,된장찌개백반,8000,김치찌개백반,8000,_,0
서울특별시,은평구,한식_일반,소백산영주한우,02-358-1199,서울특별시은평구은평로187-4,뚝불고기,7000,한우갈비탕,10000,_,0
서울특별시,은평구,한식_일반,털보고된이,02-383-9289,서울특별시은평구통일로83길9-1,김치찌개 백반,8000,된장찌개 백반,8000,_,0
서울특별시,용산구,한식_육류,남영골,02-704-4745,서울특별시용산구한강대로 77길 8,물냉면,7000,비빔냉면,7000,차돌된장찌개,8000
서울특별시,용산구,한식_일반,청운숯불갈비,02-711-2625,서울특별시용산구청파로 383-8,고등어구이 정식,9000,제육볶음,8000,김치찌개,8000
서울특별시,용산구,한식_일반,흑돈연가,02-797-8060,서울특별시용산구한강대로 76길 11-2,순두부찌개,8000,_,0,_,0
서울특별시,용산구,한식_일반,풍년숯불갈비,02-719-6530,서울특별시용산구새창로 130,돌솥비빔밥,8000,뚝배기불고기,8000,된장찌개,7000
서울특별시,용산구,한식_육류,화로가,02-798-8480,서울특별시용산구한강대로 39길 5,뚝배기 불고기,8000,생선구이정식,8000,생삼겹 150g,13000
서울특별시,용산구,양식,감베로니,02-3273-1791,서울특별시용산구한강대로 81길 5,돈까스(1인분),8000,치킨도리아,8000,_,0
서울특별시,용산구,일식,무진장,02-712-8814,서울특별시용산구원효로 212,생선구이,8000,알탕,8000,대구탕,8000
서울특별시,영등포구,중식,연경궁,02-2679-3569,서울특별시영등포구국회대로30길14,자장면,5000,짬뽕,7000,탕수육,17000
서울특별시,영등포구,한식_일반,미각,02-822-5822,"서울특별시영등포구가마산로89길 3-1, 1층",된장찌게,7000,냉면,6000,제육쌈밥,9000
서울특별시,영등포구,한식_일반,순미식당,02-832-7436,서울특별시영등포구대방천로188 1층,김치찌개,6000,된장찌개,6000,삼겹살,14000
서울특별시,영등포구,한식_일반,정원한방오리,02-836-8878,서울특별시영등포구가마산로455 (2층),김치찌개,7000,냉면,5000,_,0
서울특별시,영등포구,한식_일반,낭주골추어탕,02-2633-7460,서울특별시영등포구영등포로190,김치찌개,7000,_,0,_,0
서울특별시,영등포구,한식_일반,송백식당,02-2632-5080,서울특별시영등포구당산로38길15 102호,김치찌개,7000,된장찌개,7000,삼계탕,11000
서울특별시,영등포구,한식_일반,다솜한식전문,02-845-3212,서울특별시영등포구가마산로 338,백반,6000,_,0,_,0
서울특별시,영등포구,한식_찌개류,산고을,02-2632-0677,서울특별시영등포구선유서로25길 5-1,삼계탕,14000,_,0,_,0
서울특별시,영등포구,한식_육류,소소한날,02-2068-2220,"서울특별시영등포구도림로 462, 1층 105호",삼겹살,14000,돼지갈비,14000,김치찌개,7000
서울특별시,영등포구,한식_찌개류,진국설렁탕,02-2672-1666,서울특별시영등포구당산로46길 1,설렁탕,10000,갈비탕,10000,_,0
서울특별시,영등포구,한식_면류,제주흑돼지,02-2678-0610,서울특별시영등포구영중로4길 5,냉면,7000,_,0,_,0
서울특별시,양천구,중식,북경반점,02-2699-7788,서울특별시양천구지양로13길 2,짜장면,5000,짬뽕,6000,_,0
서울특별시,양천구,한식_일반,대박집,02-2653-9285,서울특별시양천구등촌로 46,대패삼겹살,3300,우삼겹,5500,냉면,4500
서울특별시,양천구,중식,홍콩반점,02-2605-1471,서울특별시양천구곰달래로 9-1,짜장면,3000,짱뽕,4000,우동,4000
서울특별시,양천구,중식,소문장,02-2644-3067,서울특별시양천구목동중앙북로4길 20,짜장면,6500,짬뽕,7500,_,0
서울특별시,양천구,한식_육류,밥도둑구이전문,02-2646-2131,서울특별시양천구목동중앙북로7가길 53,김치찌개,7000,된장찌개,6000,순두부찌개,6000
